Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SC_284.raw	0.000044761316131220445	0.00006714197419683067	0.00008952263226244089	0.00011393789560674295	0.000138353158951045	0.00016785493549207665	0.00019735671203310835	0.0002075297384265675	0.00021770276482002668	0.00022584118593479405	0.0002339796070495614	0.00023906612024629102	0.0002441526334430206	0.00037233276600060644	0.0005005128985581922	0.0007395790188044832	0.0009786451390507744	0.0012431438252807133	0.0015076425115106522	0.0018921829091834098	0.0022767233068561672	0.0028830356799063347	0.0034893480529565027	0.004031570359727878	0.004573792666499253	0.0059969990589441935	0.007420205451389134	0.006930882881863747	0.006441560312338361	0.00673556077510933	0.0070295612378803015	0.007851541770471804	0.008673522303063307	0.012077416934314753	0.015481311565566197	0.0222606163541674	0.029039921142768606	0.030504836943426733	0.03196975274408485	0.12276604791098683	0.2135623430778888	0.2288646093789301	0.24416687567997147	0.6471947142175623	1.050222552755153	1.5097554490925738	1.9692883454299943	6.483621707264757	10.997955069099518	9.75718562817904	8.516416187258558	12.761812371447917	17.007208555637273	10.37487754855293	3.7425465414685872	4.207109999357574	4.67167345724656	2.876921691043866	1.0821699248411725	0.6552944778320344	0.2284190308228966	0.14146610502744353	0.05451317923199043	0.049075696624686485	0.04363821401738255	0.03545706619176267	0.027275918366142782	0.020934053712460324	0.014592189058777865	0.011460931534871125	0.008329674010964386	0.005977670308796621	0.0036256666066288557	0.0029013471274145614	0.002177027648200267	0.0017070338288224525	0.0012370400094446378	0.0007904441507717791	0.0003438482920989207	0.00019939131731180017	0.00005493434252467963	0.00003865750029514493	0.000022380658065610223	0.000012207631672151031	0.000002034605278691838	0.000003051907918037758	0.000004069210557383676	0.000002034605278691838	0	0.000001017302639345919	0.000002034605278691838	0.000002034605278691838	0.000002034605278691838	0.000003051907918037758	0.000004069210557383676	0.000003051907918037758	0.000002034605278691838	0.000001017302639345919	0	0.000005086513196729596	0.000010173026393459193
SC_286.raw	0.000219584403578567	0.0003535954734096043	0.00048760654324064146	0.00042948125994043257	0.00037135597664022363	0.0003883091842694513	0.00040526239189867886	0.00042383019073069	0.0004423979895627012	0.000393152957877802	0.00034390792619290277	0.0003326057877734177	0.00032130364935393265	0.000540080757331108	0.0007588578653082832	0.0012319330877238722	0.0017050083101394615	0.002300792463966603	0.0028965766177937446	0.0036207207722421804	0.004344864926690616	0.005264374616675866	0.0061838843066611155	0.006388130093813239	0.006592375880965362	0.006631933365433559	0.006671490849901756	0.006714277516775522	0.006757064183649287	0.007092899153828272	0.007428734124007256	0.008185977398112757	0.008943220672218255	0.017947795810142286	0.02695237094806632	0.04376510914265175	0.06057784733723717	0.05525696202846389	0.049936076719690595	0.23647867862889305	0.42302128053809546	0.42916964383829537	0.43531800713849517	1.1782769928729684	1.9212359786074416	2.5962917167176482	3.2713474548278554	10.493472030162113	17.715596605496373	14.831018822226113	11.946441038955856	10.396501297114135	8.846561555272414	5.512875541400685	2.1791895275289574	1.9357584191808785	1.6923273108327994	1.3086431230637217	0.924958935294644	0.5869273137842721	0.24889569227390015	0.1628557416687659	0.07681579106363165	0.06465388282866433	0.052491974593697005	0.04288354234593191	0.033275110098166825	0.02499548641029262	0.016715862722418415	0.013624727864689249	0.010533593006960083	0.00844915576416648	0.006364718521372876	0.0051683064401102435	0.00397189435884761	0.002972462404324573	0.001973030449801536	0.0012383914525350066	0.0005037524552684772	0.00030515773732609684	0.00010656301938371634	0.00007104201292247756	0.00003552100646123878	0.000020989685636186554	0.000006458364811134324	0.000003229182405567162	0	0	0	8.072956013917906e-7	0.000001614591202783581	0.000001614591202783581	0.000001614591202783581	0.000001614591202783581	0.000001614591202783581	0.0000040364780069589525	0.000006458364811134324	0.000006458364811134324	0.000006458364811134324	0.000009687547216701486	0.000012916729622268649
SC_287.raw	0.00021203694285729493	0.00032865726142880714	0.00044527758000031936	0.00041877296214315744	0.0003922683442859956	0.0003827266818574173	0.00037318501942883907	0.00041559240800029804	0.000457999796571757	0.00040287019142886034	0.00034774058628596365	0.00032653689200023414	0.0003053331977145047	0.0004537590577146111	0.0006021849177147176	0.0008608699880006173	0.0011195550582865173	0.0015001613707153615	0.001880767683144206	0.0023610313587159788	0.0028412950342877516	0.0034201558882881672	0.0039990167422885815	0.004413548965574594	0.004828081188860606	0.004903354303574945	0.0049786274182892845	0.005142956049003688	0.0053072846797180915	0.005473733679861068	0.005640182680004045	0.006232825935290185	0.006825469190576324	0.00928933846657809	0.011753207742579857	0.021680777407158406	0.03160834707173695	0.02873524649602061	0.025862145920304263	0.0874217713553484	0.14898139679039257	0.2299116571401649	0.3108419174899372	1.1886791016579954	2.0665162858260535	2.9623808508758387	3.8582454159256243	10.015284046915038	16.172322677904454	14.449535239405506	12.726747800906555	10.128448163317978	7.530148525729401	5.092151997495081	2.6541554692607603	2.6129344273845883	2.5717133855084158	1.9159053851298025	1.2600973847511894	0.7474079596929646	0.23471853463473977	0.18104244273512984	0.1273663508355199	0.11188553363750882	0.09640471643949772	0.07906433525262813	0.061723954065758556	0.04699798838431942	0.032272022702880286	0.025857905181447115	0.019443787660013943	0.015138377535296569	0.010832967410579198	0.007939723325291408	0.005046479240003619	0.003547378054002544	0.002048276868001469	0.0012637401794294777	0.00047920349085748653	0.00028943042700020757	0.00009965736314292861	0.000060430528714329054	0.00002120369428572949	0.000019083324857156542	0.000016962955428583594	0.000010601847142864745	0.000004240738857145899	0.000003180554142859424	0.0000021203694285729493	0.000003180554142859424	0.000004240738857145899	0.000004240738857145899	0.000004240738857145899	0.000004240738857145899	0.000004240738857145899	0.0000021203694285729493	0	0	0	0.000006361108285718848	0.000012722216571437697
SC_288.raw	0.0001247488431998493	0.0002228968301291425	0.0003210448170584357	0.0003384729642701793	0.00035590111148192297	0.0003815846968465978	0.0004072682822112727	0.0005008299146111596	0.0005943915470110466	0.0005191753327287845	0.00044395911844652246	0.0004072682822112727	0.0003705774459760229	0.0005035817273288034	0.0006365860086815838	0.0010658687926340064	0.001495151576586429	0.0020216650765622632	0.002548178576538098	0.003123307434525638	0.0036984362925131793	0.0042533851905713314	0.004808334088629485	0.005007381875205715	0.0052064296617819455	0.005177994263699626	0.005149558865617308	0.0050477417950644905	0.004945924724511672	0.005162400658299646	0.00537887659208762	0.005649471509322586	0.005920066426557554	0.007540884117249713	0.009161701807941873	0.01600637730762772	0.02285105280731357	0.02282720376376066	0.022803354720207746	0.07834043898769359	0.13387752325517943	0.1849970308399412	0.23611653842470298	0.8106950338687148	1.3852735293127263	2.0343546022742247	2.6834356752357227	14.02576744227089	25.36809920930606	18.21287155445415	11.057643899602242	7.762023456323187	4.4664030130441335	3.268065625266381	2.0697282374886288	1.7882297209954514	1.5067312045022738	1.086287242998923	0.665843281495572	0.4102136390900573	0.15458399668454267	0.11117506833461864	0.0677661399846946	0.058093518282176876	0.04842089657965915	0.03833733751130663	0.028253778442954104	0.021489822782985803	0.014725867123017503	0.012145584064773562	0.00956530100652962	0.006884118148638742	0.004202935290747864	0.0028875688117141586	0.0015722023326804535	0.0009823971401988132	0.0003925919477171728	0.00025867039545851106	0.0001247488431998493	0.00007705075609402456	0.00002935266898819983	0.00001559360539998116	0.0000018345418117624894	0.000003669083623524979	0.000005503625435287469	0.0000027518127176437344	0	0	0	0	0	0	0	0	0	0.0000018345418117624894	0.000003669083623524979	0.0000027518127176437344	0.0000018345418117624894	0.000005503625435287469	0.000009172709058812448
SC_290.raw	0.00006643945510273465	0.00013467457115419186	0.0002029096872056491	0.00017328128155172688	0.00014365287589780464	0.00015263118064141746	0.00016160948538503024	0.0001643029768081141	0.00016699646823119794	0.00015622250253886257	0.0001454485368465272	0.0001759747729748107	0.00020650100910309422	0.00033848208883420223	0.00047046316856531027	0.0007425058022967778	0.0010145484360282455	0.0014868072655422782	0.001959066095056311	0.0023496223514034675	0.002740178607750624	0.0030122212414820915	0.003284263875213559	0.003534758577560356	0.0037852532799071527	0.0040258718470359755	0.004266490414164799	0.004508006811767983	0.0047495232093711665	0.005204723259872335	0.005659923310373504	0.006211191221631328	0.006762459132889155	0.01271148385600699	0.018660508579124824	0.039344727047459976	0.06002894551579512	0.04374589203277897	0.027462838549762808	0.09850098134217594	0.16953912413458908	0.26633871672785037	0.3631383093211117	1.4105877430823262	2.4580371768435407	3.1709648519929607	3.8838925271423803	7.009152421007506	10.13441231487263	10.321582136032251	10.508751957191874	11.388400466616863	12.268048976041852	7.753369488188416	3.23869000033498	3.8858650606945524	4.533040121054124	3.076452931448372	1.6198657418426199	0.997143992282752	0.3744222427228842	0.2467911516400566	0.11916006055722897	0.09881163068630493	0.07846320081538091	0.062075998997338844	0.045688797179296775	0.03673114253659429	0.027773487893891807	0.021902574422043405	0.016031660950195	0.012751886227353246	0.009472111504511495	0.007646822150135014	0.0058215327957585345	0.00419735746763898	0.002573182139519426	0.0017301193240941849	0.0008870565086689438	0.0005835898083348315	0.0002801231080007191	0.0001589159939619464	0.000037708879923173725	0.00002873057517956093	0.00001975227043594814	0.000015263118064141745	0.000010773965692335349	0.000006284813320528954	0.000001795660948722558	0.000001795660948722558	0.000001795660948722558	0.0000026934914230838372	0.000003591321897445116	0.000001795660948722558	0	8.97830474361279e-7	0.000001795660948722558	0.0000026934914230838372	0.000003591321897445116	0.000007182643794890232	0.000010773965692335349
SC_292.raw	0.00016412620493546436	0.0003147255248487751	0.0004653248447620858	0.0004454854133962604	0.000425645982030435	0.0004653248447620858	0.0005050037074937365	0.0005546022859082999	0.0006042008643228633	0.0005573076629127306	0.000510414461502598	0.0004454854133962604	0.00038055636528992287	0.0005266467235291823	0.0006727370817684418	0.000976641098599494	0.001280545115430546	0.001900978241779994	0.0025214113681294417	0.0032527649516605494	0.003984118535191657	0.00455224770612211	0.005120376877052564	0.005506343996351348	0.005892311115650133	0.005922070262698871	0.005951829409747609	0.005972570633448244	0.00599331185714888	0.006099723352656489	0.006206134848164098	0.006703924216979351	0.007201713585794607	0.010846758203097611	0.014491802820400617	0.027649854777616886	0.04080790673483315	0.037213362488279514	0.03361881824172589	0.13572966610462459	0.2378405139675233	0.28779620214667156	0.3377518903258198	1.0910623136248874	1.8443727369239549	2.81943930610687	3.794505875289785	13.46125708498784	23.128008294685895	17.347633054386417	11.567257814086943	7.815002713267688	4.062747612448431	3.0168786216825594	1.9710096309166876	1.6852641045393746	1.3995185781620616	1.2319303924532607	1.06434220674446	0.6743251380700427	0.28430806939562553	0.17701191560756793	0.06971576181951032	0.059251363566372256	0.04878696531323419	0.03805653832132709	0.027326111329420005	0.019804261464767763	0.01228241160011552	0.009769116362999371	0.007255821125883221	0.005380093069477914	0.0035043650130726074	0.0026647963493642702	0.0018252276856559333	0.0012408662526988954	0.0006565048197418574	0.00041121730467347115	0.00016592978960508484	0.00010190253383355755	0.000037875278062030235	0.000018937639031015117	0	0.0000018035846696204874	0.0000036071693392409747	0.0000018035846696204874	0	9.017923348102437e-7	0.0000018035846696204874	0.0000018035846696204874	0.0000018035846696204874	0.000002705377004430731	0.0000036071693392409747	0.000002705377004430731	0.0000018035846696204874	9.017923348102437e-7	0	9.017923348102437e-7	0.0000018035846696204874	0.000006312546343671706	0.000010821508017722924
SC_293.raw	0.00020340503168478973	0.0003659193611236681	0.0005284336905625465	0.0005158519360253431	0.0005032701814881395	0.0005001247428538386	0.0004969793042195377	0.0005515002405474196	0.0006060211768753014	0.0005231912928387117	0.00044036140880212204	0.00040681006336957946	0.0003732587179370368	0.0006217483700468057	0.0008702380221565745	0.0012948722377871924	0.0017195064534178102	0.002316091314390209	0.0029126761753626076	0.0035333760658646466	0.004154075956366685	0.004782115203682093	0.0054101544509975	0.005593638371331717	0.0057771222916659344	0.0062793439936093065	0.00678156569555268	0.006272004636795938	0.005762443578039197	0.006058114809663479	0.006353786041287761	0.0073330659361001	0.008312345830912437	0.01138858481525869	0.014464823799604943	0.02743032185019314	0.04039581990078133	0.0459338888562404	0.05147195781169947	0.32849493225275633	0.6055179066938132	1.8527503794054292	3.0999828521170456	2.857596399437365	2.6152099467576844	3.4704379357513755	4.325665924745066	12.325376124998892	20.32508632525272	15.039787963884702	9.754489602516687	7.479909690262891	5.205329778009095	3.507636941520162	1.8099441050312286	1.502357951860215	1.1947717986892015	0.9346933021711233	0.6746148056530452	0.40759537454860995	0.14057594344417457	0.09121562343563576	0.04185530342709694	0.03351464864847579	0.02517399386985465	0.020860549022683385	0.016547104175512122	0.010320184159141162	0.004093264142770202	0.0032450441910537326	0.0023968242393372645	0.0015884465103219402	0.0007800687813066163	0.0005483548019131186	0.00031664082251962113	0.00020550199077432364	0.00009436315902902616	0.00007234508858892005	0.000050327018148813955	0.00002726046816394089	0.000004193918179067829	0.0000020969590895339147	0	0	0	0	0	0	0	0	0	0.0000010484795447669573	0.0000020969590895339147	0.0000010484795447669573	0	0	0	0	0	0.000006290877268601744	0.000012581754537203489
SC_294.raw	0.0007258147111788972	0.0011452123626855713	0.0015646100141922454	0.0012795907938826076	0.0009945715735729698	0.0008482103523328857	0.0007018491310928015	0.0006436470080265692	0.0005854448849603369	0.0005186836261490705	0.0004519223673378039	0.0003894406763990545	0.00032695898546030507	0.0003783137999305101	0.0004296686144007151	0.000569182527044772	0.0007086964396888288	0.0009577672898693231	0.0012068381400498172	0.0016339390137270222	0.002061039887404227	0.0024213795022701655	0.0027817191171361035	0.0031326436826825043	0.0034835682482289056	0.0037257917898133723	0.003968015331397839	0.0041357743920005085	0.004303533452603178	0.004545756994187645	0.004787980535772111	0.005242470643833426	0.00569696075189474	0.009440726726772684	0.013184492701650627	0.029517035530324823	0.04584957835899901	0.03448390200316815	0.023118225647337277	0.0631082196752859	0.10309821370323452	0.14930556393637598	0.1955129141695174	0.631957796339576	1.0684026785096346	1.8550317609841487	2.6416608434586624	6.293363042435869	9.945065241413078	10.470834120131887	10.996602998850696	9.308875808361156	7.621148617871616	7.964110619434411	8.307072620997207	6.773484338399263	5.23989605580132	3.762133880186787	2.2843717045722545	1.4867869283440966	0.689202152115939	0.5620544787963075	0.434906805476676	0.31789999618776094	0.20089318689884586	0.13857668727997563	0.0762601876611054	0.05743351267632825	0.038606837691551106	0.02954442476470893	0.020482011837866756	0.01624866329837286	0.01201531475887896	0.008665269028272589	0.005315223297666216	0.003584566050020308	0.0018539088023744	0.0012222445843908787	0.0005905803664073574	0.0003688987506109725	0.00014721713481458763	0.00009843006106789291	0.00004964298732119816	0.00003509245655464008	0.000020541925788081994	0.000013694617192054664	0.000006847308596027332	0.000005991395021523915	0.0000051354814470204986	0.000004279567872517082	0.000003423654298013666	0.000004279567872517082	0.0000051354814470204986	0.000005991395021523915	0.000006847308596027332	0.000008559135745034165	0.000010270962894040997	0.00001198279004304783	0.000013694617192054664	0.00002225375293708883	0.00003081288868212299
SC_296.raw	0.0002478498961352525	0.0003236486507785579	0.0003994474054218632	0.00035974329584679854	0.0003200391862717338	0.0003801969280521349	0.00044035466983253596	0.0004692303858871285	0.0004981061019417211	0.00046080830203787236	0.0004235105021340237	0.0003453054378195023	0.00026710037350498084	0.0003621496055180146	0.0004571988375310483	0.0007375339142277174	0.0010178689909243865	0.001268125196730855	0.0015183814025373236	0.001921438272466011	0.0023244951423946982	0.0028358359475281077	0.0033471767526615168	0.0033195041914425324	0.003291831630223548	0.0033616146106888126	0.0034313975911540785	0.003261752759333347	0.003092107927512616	0.003389287171907798	0.003686466416302979	0.004620114568734805	0.005553762721166629	0.010958334242717863	0.0163629057642691	0.03268490426412752	0.04900690276398595	0.041458309325381214	0.033909715886776486	0.15461381845948008	0.27531792103218367	0.2686596621719288	0.26200140331167404	0.9172311046999535	1.5724608060882332	2.2980149076178016	3.0235690091473697	12.566445729739998	22.109322450332623	15.214560647197198	8.319798844061772	8.893310269015556	9.466821693969338	5.693301009535941	1.9197803251025432	1.894018373762504	1.8682564224224651	1.3399547435714896	0.811653064720514	0.46398463080387753	0.11631619688724111	0.0802564433092331	0.04419668973122508	0.04235465967790919	0.04051262962459331	0.031143662919713645	0.02177469621483398	0.015122453128757228	0.008470210042680473	0.007332025568195285	0.0061938410937100955	0.004339779492038135	0.0024857178903661733	0.0017253240342619033	0.0009649301781576335	0.0006954234949814366	0.0004259168118052397	0.00025627197998450866	0.00008662714816377758	0.00005173565793114494	0.000016844167698512307	0.000008422083849256153	0	0	0	0.0000012031548356080218	0.0000024063096712160436	0.0000012031548356080218	0	0	0	0	0	0.0000012031548356080218	0.0000024063096712160436	0.0000024063096712160436	0.0000024063096712160436	0.0000072189290136481315	0.000012031548356080218	0.00001925047736972835	0.00002646940638337648
SC_298.raw	0.00020566676577846047	0.0003091996954900664	0.0004127326252016723	0.0003777552840828865	0.0003427779429641008	0.0003399797556745979	0.00033718156838509505	0.00036026661352349366	0.0003833516586618923	0.0003490738643654822	0.0003147960700690721	0.0003266883660494593	0.00033858066202984647	0.0007499141935867673	0.0011612477251436884	0.001797135786683214	0.0024330238482227397	0.0032375026939548126	0.004041981539686886	0.00496398425157808	0.005885986963469273	0.007399806287090322	0.008913625610711372	0.009778965029990132	0.010644304449268891	0.010905235414015035	0.011166166378761177	0.011360640395381625	0.011555114412002075	0.01165375051395705	0.011752386615912026	0.012239271204285524	0.012726155792659023	0.015133995955276237	0.01754183611789345	0.027283025619475293	0.037024215121057136	0.03114032679805499	0.025256438475052847	0.08864517423780596	0.15203391000055907	0.2548966738563291	0.3577594377120991	0.92884777754814	1.4999361173841808	2.1501299114412897	2.800323705498399	8.73589105000355	14.671458394508702	12.280383571036545	9.889308747564387	10.955270500485458	12.021232253406527	7.435728016419316	2.8502237794321035	3.623881291717125	4.397538804002147	2.588884978888516	0.7802311537748862	0.49467334269382945	0.20911553161277271	0.14363794903840574	0.07816036646403873	0.07101029839253654	0.06386023032103436	0.04914876064647304	0.03443729097191174	0.024246292863542313	0.014055294755172882	0.012076976341494359	0.010098657927815835	0.0071430726032784345	0.004187487278741035	0.003229108132086304	0.0022707289854315737	0.0016026617700627649	0.0009345945546939563	0.0006246953123815143	0.0003147960700690721	0.00019307492297569758	0.00007135377588232301	0.00004057371569779152	0.000009793655513260022	0.000009793655513260022	0.000009793655513260022	0.000008394561868508591	0.000006995468223757158	0.000003497734111878579	0	6.995468223757158e-7	0.0000013990936447514316	0.0000027981872895028632	0.0000041972809342542955	0.0000027981872895028632	0.0000013990936447514316	0.000004896827756630011	0.000008394561868508591	0.000006995468223757158	0.0000055963745790057265	0.00001189229598038717	0.00001818821738176861
