Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_284.raw	36.44398916320696	36.496077526252705	36.61139692786081	36.429598159870935	36.45463315710673	36.58868056616376	36.623204959812895	36.526043957716354	36.65110175066342	36.618970621854146	36.620463370645	36.632564060139984	36.6174414943309	36.64716723205619	36.61865810656918	36.6777025796916	36.63917286319098	36.620350328006765	36.668354547614186	36.69726489715195	36.62563867259458	36.64698981452462	36.61978601004167	36.70349111313143	36.70725582362874	36.59404842310403	36.45149746500459	36.74814616990952	36.6098609640657	36.738303403348425	36.71207633120728	36.74222274380445	36.7123826612939	36.69214216938833	36.68390438041444	36.77338784229274	36.70376130863822	36.68355817207531	36.71780968453942	36.63811796133584	36.507998478766744	36.69600950534772	36.44500711664039	36.6454169023078	36.80411725052633	36.71336659613642	36.764287950606956	36.62651168078777	36.58773781172077	36.599834391314225
SC_286.raw	34.736080326723126	36.25601312622372	36.3253658409151	36.41450328111999	36.461531488996556	36.438328548713145	36.545186655729225	36.58459545511834	36.56173270880588	36.59644637931088	36.57731924373798	36.62636859453261	36.59153240898956	36.56530179080237	36.645262195905424	36.58571678740512	36.60187178694706	36.56267795398078	36.53191434396959	36.588458812165364	36.631015253445156	36.61150920604927	36.69122419357479	36.645007736627676	36.669187568036776	36.539675707150565	36.5673136659777	36.694972688737174	36.62800840374369	36.697720687477926	36.64416537308461	36.644110606214674	36.58445637439382	36.67099910496855	36.66954226101987	36.7215696249506	36.748319817982825	36.71856781276783	36.715968259369696	36.63239307939223	36.56164878245272	36.573479104485465	36.47779586081943	36.59957758468222	36.76978998100177	36.73643091864934	36.672644177740835	36.559323612364615	36.6972602066022	36.67300891346954
SC_287.raw	36.15352241946772	36.41873788713821	36.27556451273986	36.46897400485131	36.42956884922973	36.443215192277215	36.56659943548196	36.57961412118652	36.566333032566334	36.59967495621336	36.51680825558972	36.582942715782224	36.58986707122139	36.5489380502114	36.62365919119956	36.541514899628396	36.574781338208595	36.556539141996865	36.49686412556508	36.52008299286246	36.62214380727933	36.573079319581	36.67473806999866	36.65144812799791	36.645160137116505	36.51810973688238	36.56051690816729	36.69166907363666	36.62374095255284	36.60194086525309	36.55872422264481	36.59768032693346	36.58315220804634	36.660231833299456	36.64034300244737	36.67012046186853	36.72407154746041	36.66324021006392	36.664278808250245	36.59236291286356	36.53628255468437	36.51941919075513	36.424884534352344	36.515679796247994	36.57444771965762	36.458391549777545	36.394854369586675	36.234095858316735	36.65768306729583	36.67339511432659
SC_288.raw	36.160685208246036	36.433416376870404	36.36949746062893	36.4071889041115	36.50402395469712	36.434471824758816	36.59892716066686	36.652171545688496	36.601728577519246	36.61579979731996	36.65806478716761	36.661488076586934	36.67271164911256	36.488690204066955	36.6996619308613	36.66671094024608	36.6555623637395	36.5799239619619	36.53309107613417	36.59818215373597	36.63329977347093	36.65633881469599	36.732544236277086	36.64848294501002	36.72352871679757	36.521199694145395	36.59516664599751	36.66827147384789	36.60193107410883	36.595707064962546	36.41014878857947	36.60224467047615	36.65021783334887	36.66191879002509	36.70638849405499	36.761434031021345	36.770749204359745	36.75272521003655	36.703132441355244	36.60539314571609	36.59102770229662	36.60571008094727	36.57314386687399	36.58238488808202	36.7968566614737	36.76166936588738	36.653316482466565	36.54677341002202	36.720077945960305	36.69037603679061
SC_290.raw	36.38789357236588	36.61678347616195	36.402509564494565	36.638238024894385	36.51204721035021	36.59280645572902	36.636614029759336	36.55402299544071	36.57928491852605	36.689491842872116	36.60866385961873	36.60490432165504	36.597940751184304	36.65000527385417	36.698272549694984	36.600741262918746	36.6512460032643	36.60396871083553	36.64748984114189	36.65823453341259	36.65570132366378	36.59026631473162	36.699897119441324	36.742557482047616	36.725030257773135	36.653340102254234	36.66715289555064	36.847903949127364	36.81945839223548	36.735019228468715	36.72657064696669	36.731150370708676	36.664073014993654	36.7861251558678	36.757779401772915	36.75749557971293	36.77169020220607	36.7535909524006	36.76767302290892	36.73314269167533	36.65265577613087	36.6607065829731	36.63348936543557	36.76107343277197	36.79745839374383	36.798184091879484	36.75397845588373	36.675768688935655	36.771018230225266	36.760380559305794
SC_292.raw	35.89146357990394	36.38752504139855	36.3749944314372	36.417171835260866	36.488681235553976	36.37520086955791	36.500011200251	36.625956597927185	36.60252029815537	36.62563022153086	36.64995612062695	36.63803761069536	36.620445244786445	36.49865634863232	36.6763934744488	36.65970968155829	36.65686413244244	36.5646859584888	36.62177210479554	36.63911968840721	36.649717614798874	36.691559985027375	36.72421245011244	36.67494065219657	36.68813317715266	36.48818957880311	36.57143135925272	36.67623919595111	36.62180392000128	36.54137627025005	36.53193047273753	36.64962415312305	36.643859071912935	36.67441130055908	36.69352538559434	36.72896849872593	36.781361721827395	36.76117039268296	36.706150647596345	36.63190167672988	36.58170604748264	36.58232460433986	36.570498834650856	36.5962776281425	36.75690506295713	36.738112917503784	36.65596482984113	36.56280244059421	36.722971404586865	36.7081789210699
SC_293.raw	35.83925244831243	36.34415309932106	36.36236718242438	36.452495225543856	35.90441001343856	36.380528254459165	36.55154883957135	36.57267291159981	36.55417162928974	36.63382080170266	36.59754332281346	36.58540789815433	36.585391793525915	36.532689816426945	36.642424825251155	36.606740407691184	36.6463505800623	36.56982306339641	36.56619406991514	36.60327682216426	36.652592046234375	36.6554559440485	36.70716970927413	36.64918784652474	36.68462276816167	36.514234583288754	36.56452694730016	36.66909878709082	36.56019090191665	36.36445302537817	36.18307611571628	36.53832220051965	36.55507499828993	36.659451695278456	36.704107649040054	36.765997610224126	36.76610925220548	36.74503722664543	36.69790464105614	36.60814213945039	36.57280049045304	36.57844952438293	36.55115536659272	36.59759360783812	36.76345035289057	36.73938529891512	36.64379497684058	36.54300067895268	36.70793224665396	36.690554975141204
SC_294.raw	36.041962305229475	36.38539732059666	36.35702762471153	36.53683014702451	36.36458586076523	36.48530995954043	36.531625595923295	36.5026276960876	36.49996492479441	36.59406617220841	36.515535782581246	36.575132066109006	36.57507941050511	36.61240114107227	36.57925769087648	36.53536024084906	36.564347185032446	36.60921770240319	36.50475952908087	36.53358141951497	36.60537480193807	36.583249759395045	36.61941111520084	36.650341797521946	36.57222525766068	36.5108712081931	36.56493882449343	36.70140201879121	36.662784371501786	36.625067176122755	36.383964629402634	36.6402933759353	36.57639864222492	36.67598315938211	36.61635551529962	36.665355971225935	36.722243401247994	36.66353750412506	36.64169532283004	36.62660312433977	36.53538896519995	36.512061813707554	36.4683535198645	36.568056460775836	36.63559199740269	36.53700988819517	36.53182598165127	36.49248690465744	36.60717053606041	36.58095961722594
SC_296.raw	36.15822629039864	36.37183588759546	36.37556701000167	36.4271394012744	36.444089808358875	36.4245574345386	36.5979082267476	36.63607782841823	36.55174862915133	36.63392182603618	36.611288300817556	36.634092818166884	36.631434330888496	36.54389357888695	36.67879534912955	36.52937517752525	36.577245177689846	36.56248345062794	36.45406433327459	36.54802434065521	36.6198537408487	36.62238690769129	36.71445267069688	36.6653363000845	36.712722536416315	36.56218107416939	36.58490190018314	36.70230063102016	36.63423902534197	36.75900408561946	36.7105806349896	36.692323074158416	36.692762080692695	36.6957960961433	36.707469810239644	36.76508034608846	36.76550972739725	36.748709425704185	36.740722894859715	36.6473883827571	36.59339481414027	36.62679256589934	36.539143626363376	36.62762981613798	36.80328666799431	36.76922376502822	36.68348235267847	36.5532479505248	36.706395346318985	36.68774055243212
SC_298.raw	36.29096940347918	36.37944297779176	36.051266735169946	36.462291866165536	36.31594291726704	36.440046078258156	36.54718418448406	36.47839650728415	36.56324374685589	36.624273906188414	36.58742196074248	36.58839410588251	36.3222921650116	36.574296798133005	36.61763244407227	36.55006077376172	36.55433214591456	36.53362832536905	36.290592823855256	36.417671797734265	36.43019216081993	36.423547508773844	36.65787173135014	36.65372896374119	36.61680502101688	36.52728657675802	36.543035680597576	36.691681462998126	36.61090314695543	36.62356092886507	36.601601339233326	36.607672979127614	36.62344793818878	36.67387188827231	36.62425476660878	36.654069782571575	36.707592106009095	36.67273190804652	36.68760529217212	36.597312114665556	36.542962899827636	36.585406904385096	36.504145006156286	36.631449261841816	36.766900654556835	36.72431450224417	36.65364652923591	36.53558920888115	36.67662622488413	36.64713739324858
