Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_346	0.0001981235062313145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005834915319095236	0.0017715469715050213	0	0	0	0	0.00047407295034559917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_350	0.03818561902278528	0.06203397418313145	0.042945873132777375	0.017454265069971026	0	0	0.0026226127984822936	0.0011676983375648272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012907635221193304	0	0.0009686236386435042	0.0005055880114970714	0.0016717795257161488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_359	0.039136245310261115	0.06282529004136116	0.04389172166087971	0.017932415464561747	0	0	0.003047627258755568	0.0011336584489090762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006011265110817673	0	0.001839378143037402	0.0009690204172601916	0.0010572836269057537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_360	0.03925490392103157	0.06155261062205024	0.044285922960415704	0.017176719510000337	0	0	0.002673853466568249	0.001050828011087387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013914127570287217	0	0.0004173194237987252	0.0006278228484824893	0.0006846642064399515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_363	0.039557250632090625	0.0626475983735428	0.04360876089775761	0.01780789572504935	0	0	0.002690137600945885	0.0012105619204256482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013932781019316686	0	0.0006617372754125725	0.0005251052836093637	0.0006954667161220776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_366	0.04207000480914749	0.06654787132529158	0.048355947377734756	0.018517791744125205	0	0	0.0026872286412668303	0.0011806804223492224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002976288719486953	0.0006014466510376458	0.0011065704835602358	0.0005092392983361455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_371	0.04196655409929331	0.06567151143571422	0.04785271258766063	0.018963965869136727	0	0	0.0024430229783106894	0.0012558664997878387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000040702144555294476	0	0.00037828154260823927	0.0007976527313543889	0.0011067845240273154	0.00032650786775125325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_372	0.00030401307391334745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003543034942473513	0.00573250073537236	0.002677400402590517	0	0	0	0	0.001156113024692262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_373	0.04160539475696134	0.06556091588754578	0.04766356786932402	0.01776206201734657	0	0	0.002603430602208145	0.0012109746907609494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000054964146429249644	0	0.0007868280220454906	0.0012364291924920829	0.002501078590141999	0.000978462411551075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_375	0.04229766786173434	0.06546259305486929	0.04725556924172137	0.01813750342479387	0	0	0.002532005723211087	0.0012440490547568923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000027507315914508914	0	0.0007274506220157475	0.0008828583421686051	0.003450188566075092	0.001489508276080359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_380	0.0415554280163814	0.06615170636484209	0.04758246101117867	0.01843146210427224	0	0	0.002661185045384031	0.0011809992804958716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00008195858059212615	0	0.002069753890341255	0.00214777497224672	0.005250372776467129	0.0035384139059666505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_387	0.04185136818523313	0.06674381587329763	0.04754866958213584	0.01908316002291799	0	0	0.0027086678631466207	0.0012773433721557062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000796236540218465	0	0.0006154081988596486	0.001023961518706958	0.0016371971185330713	0.0005040950521630359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_390	0.04245279018310445	0.06663481322285295	0.04860697440400625	0.019016599718603762	0	0	0.0027190924743319585	0.0014106890423258283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007442625812514843	0.0007440710416136039	0.0016322097300473489	0.0010682904681782977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
