Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_301	36.447010416853246	36.689272016128214	36.714549585750525	36.50391987179281	36.64384447535525	36.64296769157417	36.74220989122224	36.675641197840996	36.72220192314574	36.7107047483821	36.73473674277287	36.75933674946027	36.753124891249314	36.32994118914283	36.76867684072621	36.72725745979069	36.677036463246445	36.50742342664587	36.64520629438417	36.67467710128808	36.657066599824844	36.67936665456874	36.518367058445996	36.503664949722896	36.28501162486611	36.24780552613578	35.85900311314351	36.38723645880222	35.73081704501531	36.17374987594221	35.880265785148694	34.9362380026248	34.62997718923582	32.487503841662054	33.74986538116362	33.00005549582047	33.095522767743574	33.60793033298833	31.55145993256331	33.06636223503955	31.178319673023733	32.99296117740305	31.796549339351362	31.578264797598578	33.393541847457506	33.8351456964304	33.817553822061555	33.29354427971373	32.471826657104806	34.04099404335036
SC_303	32.50972593698277	36.15292769163595	35.96236760390329	36.378003229049256	36.39009936942151	36.40854849158721	36.548152760430945	36.5512053289467	36.50871189366477	36.59351066703222	36.57756529685929	36.6127495862146	36.541504655720395	36.531799636478105	36.61253204171363	36.58712360759944	36.62162138889735	36.57731946120916	36.54216844711815	36.57630129307488	36.65225010958766	36.61827101180112	36.5699176107413	36.583826885351726	36.38190289868115	36.391747601213034	36.37776183939582	36.674895088162096	36.52662528663873	36.546440905334656	36.49463995214893	36.1645249658709	35.81842992726365	35.11574574224708	34.471210475467906	34.093623235437285	34.3983745325431	34.14444788975022	33.83692232739421	34.06812371829087	33.95372770616281	33.663034997375554	34.2026187511119	34.227924172780995	34.22437351924357	33.86068456472972	33.58911643389536	33.99519502134742	34.553303422823646	34.0792893841812
SC_307	36.247606506953915	36.49774436909363	36.43006956967464	36.45531532048032	36.48380621122543	36.450809390032376	36.60736599904329	36.656429081219635	36.5595717816888	36.63573662501583	36.6307125090894	36.64270614823033	36.62667550694518	36.49481895650974	36.69617324679421	36.54394732858832	36.59454514843099	36.57209627311308	36.43395612215218	36.52150492642698	36.61430969546025	36.595086480326216	36.54798777151258	36.52150158208636	36.36847696543305	36.36573609670443	36.34382274570305	36.64875364157504	36.48515102409461	36.46962872533104	36.434362484380195	36.065168212796024	35.64963663779578	35.140532175462035	34.74794991308716	33.8814479638009	34.03599057109182	33.74621594349142	33.27670131213846	33.49077584640543	33.43180552410446	33.08221853876157	33.76130508736663	33.46436989802248	33.61093297540484	33.12423631609493	32.749979718302825	33.13795298390569	33.937070574065636	33.464950107024954
SC_309	36.136071908783286	36.61149196795087	36.62977390914164	36.48758916679202	36.61431857429652	36.57729152002695	36.547110219849635	36.686769036809544	36.64583154713101	36.670300893161055	36.63251901332152	36.667455676084636	36.63853477160483	36.420629383254926	36.67446597470686	36.61832813858637	36.61375443384617	36.52649314977181	36.20697369699924	36.36015062512902	36.22830932295366	36.12705582177362	36.37342512286444	36.37648340096247	36.21907596788749	36.140160434325125	35.93497148393434	36.34883671652345	36.022611711344474	36.1022018191424	35.963333604519676	34.588801828536056	33.820599247503516	31.240969839107418	32.09602102796534	30.91033014809112	30.978542942736656	30.68986422853555	29.127783768809916	31.28571142585456	28.939938068044718	30.785889941544042	30.431078250775947	29.107382143398514	29.69155804727979	30.27398339679425	30.892460436482317	31.11044741216721	30.172213777712255	31.282010482489362
SC_312	35.98238157417407	36.67761535703162	36.50802377929579	36.708756059883626	36.669667694450055	36.602498333112315	36.658302298917775	36.6948864928096	36.59432356688472	36.678632337452214	36.664235059993885	36.71680513099835	36.660438231226095	36.59043819664586	36.75840176934971	36.699714656814145	36.72236370182481	36.614717138002426	36.59896245065723	36.66666594004069	36.68739596729816	36.658333710236064	36.66191233678056	36.615351870833464	36.63395093461497	36.62480170463908	36.584725841480164	36.832973521793626	36.77684730767335	36.69333403953556	36.68586321881197	36.44646923833461	36.14643971967865	35.528462555622006	34.94283113404854	34.571946169772254	34.59068143560756	34.55378878793074	34.314067930575256	34.481132694579344	34.235325195645714	34.066015400274374	34.33385532935728	34.490957713521645	34.5623057487199	34.216799909920056	33.90537101677739	34.281679990992004	34.627620763427544	34.41132755320347
SC_313	35.917125647126184	36.62743844188115	35.97714667615349	36.62133213771374	36.624373992489694	36.64570108650217	36.69041550258843	36.666266741972336	36.643848510245896	36.706629471556404	36.68071235429115	36.65358088577161	36.679528687982426	36.52577174642457	36.7733622311177	36.68175597042671	36.689697722674126	36.608853314683365	36.52979711117611	36.67251939828904	36.66407150367872	36.64147627771363	36.662046804885925	36.677828919037886	36.64240387449768	36.64086804257151	36.565274668314544	36.86877689294906	36.798258251707196	36.754949923874086	36.7546982629027	36.52635419640803	36.20409112971423	35.780474921493486	35.642437773031226	35.29897574063345	35.317832023728286	35.1999051388086	35.146923035559276	35.145156791648404	34.969230271721116	34.835712421286175	34.95340495908468	35.28747331723439	35.286229098994106	35.051523416711014	34.765882783395426	34.95717469398616	35.25508082756785	35.192697245875465
SC_314	33.85762953837376	36.22226949948271	36.1700358050576	36.447737726516195	36.31463769605449	36.42964200056307	36.52726725049407	36.486066294636565	36.5189219843289	36.60338769780816	36.48136303690898	36.54943889781409	36.51073846251181	36.59917949364063	36.56763762604372	36.51586585790872	36.6113278790098	36.57599112455618	36.602401978041044	36.57241920984405	36.62698640979005	36.5559475581803	36.563420917530806	36.56499835375656	36.40838998544998	36.462154679980436	36.438029367622974	36.664830593562755	36.54967493167687	36.46835283973504	36.47099778069448	36.27495514005293	35.786789408087394	34.261743915708394	33.00521832434665	31.81487214316175	32.08811917057086	31.608871800681012	31.207189425616196	31.795858257249797	31.39455720012117	30.794578769084982	32.07498191925351	31.865115056444797	31.129867634500428	30.53419812161709	30.522759525626306	31.577007281051436	32.145328645695905	31.324381181940712
SC_315	31.836894379982798	36.08322362961578	35.851086890232786	36.36957657797648	36.41902142654448	36.41893968468639	36.544290343233264	36.59081648656344	36.52513037225322	36.5932791603861	36.59937073194304	36.62434912043757	36.58694789285117	36.54086984716757	36.621170724522166	36.60989531672846	36.60661241945722	36.56018041989091	36.53569123796854	36.57666369947612	36.65670175879564	36.62511615211832	36.58478928363616	36.561886698250824	36.466095656235446	36.48429783452897	36.40758026000399	36.72156194176697	36.56290313251044	36.61360147365386	36.62771804232446	36.34173163527747	35.81214025622403	34.83604344905081	34.593728758459676	34.25397758554725	34.53537332680216	34.1685654402457	33.83145132407778	33.95790722277434	33.76002109137083	33.515587193225024	33.99037711313394	34.11586929127015	34.49007653533363	34.06374964413201	33.64406631189365	33.903619998686025	34.53763440860215	34.02664082517575
SC_318	36.26322704127517	36.50831867462804	36.47906346973877	36.484868491739334	36.52207080474287	36.47983094239798	36.58352174378809	36.62753438896129	36.607651252546034	36.6446937895663	36.65200262756846	36.66571973720186	36.65077615630919	36.53430510272238	36.69899443571403	36.67099425052636	36.63290260788234	36.583873805841584	36.418597856167565	36.527691996015655	36.63287622283253	36.60155461888247	36.57055975605683	36.48616802184993	36.40445949062933	36.44475928941911	36.36213249674545	36.686051089510556	36.525960819869915	36.49263045985277	36.49303238234574	36.10251604100835	35.56288285540858	34.8523804791816	34.668096837800334	34.38470380872098	34.54990317173591	34.278254715017276	33.908731560444735	34.04220558202859	33.97078830505429	33.73309813212471	34.129891234254764	34.23871934417195	34.61510934050773	34.41366504791337	33.991196405848285	34.173102725911306	34.766042537720416	34.36168315717489
SC_319	36.24968465501597	36.427276267847496	36.37550947146792	36.479121956996046	36.456541920867096	36.46212282619965	36.57325363833714	36.58117063144059	36.540808867398276	36.6330088728564	36.590964559591356	36.63542050191654	36.6188919614333	36.57320267456595	36.657231932026455	36.555268002140906	36.58392177071761	36.58415547577917	36.58798458537489	36.61610211785192	36.63926141200578	36.645546465636706	36.612987973004394	36.641470428456195	36.51485180733228	36.538781329639775	36.43791151705318	36.73845169794499	36.55952820671375	36.60832164640817	36.607354270307745	36.41638365461436	35.916967025677465	34.75938762524051	34.677675648073055	34.04692852249372	34.37312347200614	33.78434887890288	33.38391209427431	33.43584092958029	33.11518271626801	32.942810936087305	33.32248796496112	33.44948002609463	33.68423613778973	33.35841225376184	33.075326711299006	33.37519435627915	33.890903483635526	33.49759062463859
